movie_id,title,tags
21413,The Battle of Shaker Heights,"quirki teen penchant war reenactments, kelli ernswil obsess militari tactic buddi bart. school bulli one kelly' regular headaches, also deal frustrat situat home, father recov drug addict. kelly' life get even complic fall tabby, bart' pretti soon-to-be-w older sister. comedi drama romanc fantasi enemi sister high school battlefield bulli teenag strategi addict shia labeouf elden henson ami smart kyle rankin"
123678,The Act of Killing,"place killer celebr heroes, filmmak challeng unrepent death-squad leader dramat role genocide. result surreal, cinemat journey, memori imagin mass murderers, also frighteningli banal regim corrupt impunity. documentari corrupt war indonesia anwar congo herman koto syamsul arifin joshua oppenheim"
13362,Taxi to the Dark Side,"in-depth look tortur practic unit state afghanistan, iraq guantanamo bay, focus innoc taxi driver afghanistan tortur kill 2002 documentari taxi afghanistan guantanamo bay tortur chamber brian keith allen moazzam begg christoph beir alex gibney"
39183,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,"1970 north american soccer leagu mark first attempt introduc soccer american sport fans. team limit success best, one manag break genuin mainstream popular - new york cosmos. brainchild steve ross (major execut warner communications) ertegun brother (founder atlant records), cosmo got rocki start 1971, thing chang 1975 world' celebr soccer star, brazilian champion pele, sign cosmo five-million-dollar payday. arriv pele, cosmo becam hit player becam toast town, earn privat tabl studio 54. number intern soccer star soon lure cosmos, includ franz beckenbauer, rodney marsh, carlo alberto, turn decade, team began lose favor fan fold 1985. documentari new york beckenbau pele pelé franz beckenbau carlo alberto paul crowder"
62402,Guiana 1838,"abolit slaveri british caribbean 1834 prompt gillanders, arbuthnot &amp; compani calcutta, part east india company, recruit cooli india fill result labor void. compani hire sinha, fierc small-tim sell dream el dorado unsuspecting, impoverish cooli sign five-year contract indentur servants. upon coolies' arriv british guiana 1838, british planter promptli enslav ensur growth sugar british west indi continu uninterrupted. john scobl british foreign anti slaveri societi arriv coloni year later discov new form slavery; time back indians. drama guyana 19th centuri aasheekaa bathija thoma garvey kumar gaurav rohit jagessar"
206412,Lisa Picard Is Famous,"documentarian decid follow career new york actress lisa picard, believ brink fame. instead, bear wit lisa' continued, humorous, struggl actress, well conflict aris lisa' best friend tate hit big off-broadway one-man show. laura kirk nat dewolf griffin dunn griffin dunn"
201132,Antarctica: A Year on Ice,"fill giant screen stun time-laps vista antarctica, detail year-round life mcmurdo scott base, anthoni powell’ documentari potent hymn ici contin heaven above. drama adventur documentari biographi antarctica geneviev bachman william brotman michael christiansen anthoni powel"
251471,A LEGO Brickumentary,look global cultur appeal lego building-block toys. documentari pop cultur fan cultur documentari toy jason bateman matthia klie kief davidson
112456,Hardflip,"hardflip follow stori caleb (randi wayne) young skater whose ill mother (rosanna arquette) absent father (john schneider) leav reach hope has...becom sponsor skater. mother fall ill, caleb find stack old love letters. set find father never knew inadvert begin journey never could expected. stori explor happen let go anger pain forgiv hurt us most. drama action skateboard forgiv sport famili relationship aftercreditssting randi wayn john schneider rosanna arquett johnni remo"
20296,Chocolate: Deep Dark Secrets,"christma eve, london. snow-clad citi get readi celebr festiv peac joy, seri bizarr incid shatter christma calm. coupl luckless indian find haul london polic made scapegoats. they?chocol unfold web sinist plots, slowli unearth true mystifi person seven individuals. seven high-strung, distinct peopl who'v chosen remain foreign land hope make break lives. thriller anil kapoor sunil shetti arshad warsi vivek agnihotri"
25983,The House of the Devil,"1980s, colleg student samantha hugh take strang babysit job coincid full lunar eclipse. slowli realiz client harbor terrifi secret. mysteri horror ritual cult independ film human sacrific eclips satan ritual mumblegor jocelin donahu mari woronov greta gerwig ti west"
66195,The Perfect Host,crimin run con way wrong dinner parti host anyth ordinary. comedi thriller crime swim pool tea kettl conga line spit face conveni store robberi david hyde pierc clayn crawford nathaniel parker nick tomnay
16155,Safe Men,"two untal singer mistaken pair major leagu safe cracker providence, rhode island. two press servic local hoodlum quickli find conflict profession colleagues. romant interest ad daughter underworld leader date men know gangsters. comedi crime robberi organ crime gangster safecrack rosh hashanah sam rockwel steve zahn paul giamatti john hamburg"
46727,Speedway Junky,"naiv drifter run away armi father hope make car race circuit. la vegas, meet young scam artist, develop crush him. introduc whole gang led young hustler. racer-to-b get lesson wild side, get involv one situat another. patsi kensit make cameo anoth hustler daryl hannah appear scam artist' surrog mom. romanc drama crime race car grow scam male prostitut jess bradford jordan brower jonathan taylor thoma nickola perri"
55180,The Last Big Thing,"bland tract hous outskirt lo angeles, simon geist (with occasion help platon girlfriend darla) wage war modern american popular culture. geist start magazin call ""the next big thing"", use confront insult upcom actors, comics, model rock bands. geist' mysteri underground agenda escalates, becom ""last big thing"", co-opt forc rail against? written van film fest comedi drama magazin independ film counter-cultur model arrog dan zukov mark ruffalo sibel ergen dan zukov"
29015,The Specials,"america' 7th best superhero team, specials, group geek oddballs. get see one day live fan new member nightbird join group, time group get new line action figures. members' extrem person person issu threaten rip group apart. action comedi superhero jordan ladd rob low jami kennedi craig mazin"
91122,16 to Life,romant comedy. small town teenager' angst sexual inexperi drive comic quest love understand birthday end birthdays. comedi romanc affect woman director halle hirsh theresa russel shiloh fernandez becki smith
18206,Alone With Her,"harrow stori disturb young man' attempt win affect unsuspect young woman. doug first see amy, instantli fall begin watch everi move, go far set spi camera apartment. however, fascin grow obsess longer satisfi watching. crime drama romanc thriller obsess hidden camera stalker independ film invas privaci voyeur colin hank ana claudia talancón jordana spiro eric nichola"
320146,Creative Control,"smooth advertis execut david relationship yoga teacher juliette. eye caught sophie, girlfriend best friend wim, fashion photographer. thing get complet hand campaign augment reality-glasses, david design avatar covet sophie. drama scienc fiction virtual realiti black white benjamin dickinson nora zehetn dan gill benjamin dickinson"
13856,Special,lone metermaid psychot reaction medic becom convinc superhero. select group peopl life truli gifted. special movi everyon else. drama fantasi scienc fiction hallucin superhero independ film michael rapaport josh peck robert baker hal haberman
219716,Sparkler,"melba californian trailer-park girl told look three king phone psychic, meet three guy - trent, brad joel travel la vegas, decid king join trip. vega meet old high school pal dottie. park overal veronica cartwright freddi prinz jr. darren stein"
43630,The Helix... Loaded,action comedi scienc fiction
